Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
4,60,53,2.0000000312499995,EXECUTE,SUCCESS,481,0,0.0
4,61,55,2.0000000312499995,EXECUTE,SUCCESS,483,0,0.0
4,62,56,2.000000015625,EXECUTE,SUCCESS,484,0,0.0
4,63,59,2.000000015625,EXECUTE,SUCCESS,485,0,0.0
4,64,60,2.000000015625,EXECUTE,SUCCESS,486,0,0.0
4,65,67,2.000000015625,EXECUTE,SUCCESS,487,0,0.0
4,66,69,2.0000000312499995,EXECUTE,SUCCESS,489,0,0.0
4,67,70,2.000000015625,EXECUTE,SUCCESS,490,0,0.0
4,68,72,2.0000000312499995,EXECUTE,SUCCESS,492,0,0.0
4,69,73,2.0000000312499995,EXECUTE,SUCCESS,494,0,0.0
4,70,74,2.0000000312499995,EXECUTE,SUCCESS,496,0,0.0
4,71,75,2.0000000312499995,EXECUTE,SUCCESS,498,0,0.0
4,72,76,2.0000000312499995,EXECUTE,SUCCESS,500,0,0.0
4,73,78,2.000000015625,EXECUTE,SUCCESS,501,0,0.0
4,74,81,2.000000015625,EXECUTE,SUCCESS,502,0,0.0
4,75,83,2.0000000312499995,EXECUTE,SUCCESS,504,0,0.0
4,76,84,2.000000015625,EXECUTE,SUCCESS,505,0,0.0
4,77,85,2.000000015625,EXECUTE,SUCCESS,506,0,0.0
4,78,86,2.000000015625,EXECUTE,SUCCESS,507,0,0.0
4,79,42,2.000000015625,EXECUTE,SUCCESS,508,0,0.0
4,80,44,2.000000015625,EXECUTE,SUCCESS,509,0,0.0
4,81,46,2.0000000312499995,EXECUTE,SUCCESS,511,0,0.0
4,82,47,2.0000000312499995,EXECUTE,SUCCESS,513,0,0.0
4,83,49,2.0000000312499995,EXECUTE,SUCCESS,515,0,0.0
4,84,51,2.0000000312499995,EXECUTE,SUCCESS,517,0,0.0
4,85,52,2.0000000468749994,EXECUTE,SUCCESS,520,0,0.0
4,86,53,2.0000000312499995,EXECUTE,SUCCESS,522,0,0.0
4,87,55,2.0000000312499995,EXECUTE,SUCCESS,524,0,0.0
4,88,56,2.000000015625,EXECUTE,SUCCESS,525,0,0.0
4,89,59,2.000000015625,EXECUTE,SUCCESS,526,0,0.0
4,90,60,2.000000015625,EXECUTE,SUCCESS,527,0,0.0
4,91,67,2.0,EXECUTE,CRASH,528,54,0.003375
5,1,42,3.296968313845312,EXECUTE,SUCCESS,1,0,0.0
5,1,44,2.0000014999994375,CHECKPOINT,SUCCESS,97,0,0.0
5,2,44,2.000000015625,EXECUTE,SUCCESS,98,0,0.0
5,3,46,2.0000000312499995,EXECUTE,SUCCESS,100,0,0.0
5,3,47,2.0000014999994375,CHECKPOINT,SUCCESS,196,0,0.0
5,4,47,2.0000000312499995,EXECUTE,SUCCESS,198,0,0.0
5,5,49,2.0000000312499995,EXECUTE,SUCCESS,200,0,0.0
5,6,51,2.0000000312499995,EXECUTE,SUCCESS,202,0,0.0
5,7,52,2.0000000468749994,EXECUTE,SUCCESS,205,0,0.0
5,8,53,2.0000000312499995,EXECUTE,SUCCESS,207,0,0.0
5,9,55,2.0000000312499995,EXECUTE,SUCCESS,209,0,0.0
5,10,56,2.000000015625,EXECUTE,SUCCESS,210,0,0.0
5,11,59,2.000000015625,EXECUTE,SUCCESS,211,0,0.0
5,12,60,2.000000015625,EXECUTE,SUCCESS,212,0,0.0
5,13,67,2.000000015625,EXECUTE,SUCCESS,213,0,0.0
5,14,69,2.0000000312499995,EXECUTE,SUCCESS,215,0,0.0
5,15,70,2.000000015625,EXECUTE,SUCCESS,216,0,0.0
5,16,72,2.0000000312499995,EXECUTE,SUCCESS,218,0,0.0
5,17,73,2.0000000312499995,EXECUTE,SUCCESS,220,0,0.0
5,18,74,2.0000000312499995,EXECUTE,SUCCESS,222,0,0.0
5,19,75,2.0000000312499995,EXECUTE,SUCCESS,224,0,0.0
5,20,76,2.0000000312499995,EXECUTE,SUCCESS,226,0,0.0
5,21,78,2.000000015625,EXECUTE,SUCCESS,227,0,0.0
5,22,81,2.000000015625,EXECUTE,SUCCESS,228,0,0.0
5,23,83,2.0000000312499995,EXECUTE,SUCCESS,230,0,0.0
5,24,84,2.000000015625,EXECUTE,SUCCESS,231,0,0.0
5,25,85,2.000000015625,EXECUTE,SUCCESS,232,0,0.0
5,26,86,2.000000015625,EXECUTE,SUCCESS,233,0,0.0
5,27,42,2.000000015625,EXECUTE,SUCCESS,234,0,0.0
5,28,44,2.000000015625,EXECUTE,SUCCESS,235,0,0.0
5,29,46,2.0,EXECUTE,CRASH,237,41,0.0025625
