Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
1,64,165,2.2463303408002977,EXECUTE,SUCCESS,126,0,0.0
1,65,35,2.241874215918454,EXECUTE,SUCCESS,127,0,0.0
1,66,36,2.2374092160353642,EXECUTE,SUCCESS,128,0,0.0
1,67,37,2.221711052319807,EXECUTE,SUCCESS,130,0,0.0
1,68,38,2.21720544830649,EXECUTE,SUCCESS,131,0,0.0
1,69,40,2.1531372459738796,EXECUTE,SUCCESS,136,0,0.0
1,70,44,2.1368200672962576,EXECUTE,SUCCESS,138,0,0.0
1,71,45,2.1203773249117672,EXECUTE,SUCCESS,140,0,0.0
1,72,48,2.1156559266572583,EXECUTE,SUCCESS,141,0,0.0
1,73,49,2.1109239683133976,EXECUTE,SUCCESS,142,0,0.0
1,74,50,2.1061813787041186,EXECUTE,SUCCESS,143,0,0.0
1,75,51,2.1014280858501873,EXECUTE,SUCCESS,144,0,0.0
1,76,53,2.0,EXECUTE,CRASH,151,151,0.0094375
2,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
2,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
2,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
2,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
2,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
2,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
2,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
2,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
2,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
2,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
2,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
2,12,53,3.12409987036266,EXECUTE,SUCCESS,25,0,0.0
2,13,54,3.120897306865445,EXECUTE,SUCCESS,26,0,0.0
2,14,55,3.117691453623977,EXECUTE,SUCCESS,27,0,0.0
2,15,56,3.1144823004794855,EXECUTE,SUCCESS,28,0,0.0
2,16,57,3.111269837220807,EXECUTE,SUCCESS,29,0,0.0
2,17,65,3.0740852297878773,EXECUTE,SUCCESS,33,0,0.0
2,18,66,3.0626785662227087,EXECUTE,SUCCESS,35,0,0.0
2,19,67,3.0512292604784697,EXECUTE,SUCCESS,37,0,0.0
2,20,71,3.0479501308256323,EXECUTE,SUCCESS,38,0,0.0
2,21,72,3.044667469527664,EXECUTE,SUCCESS,39,0,0.0
2,22,74,3.015294347157502,EXECUTE,SUCCESS,42,0,0.0
2,23,75,2.985632261347668,EXECUTE,SUCCESS,45,0,0.0
2,24,85,2.973886346180699,EXECUTE,SUCCESS,47,0,0.0
2,25,86,2.9529646120466784,EXECUTE,SUCCESS,49,0,0.0
2,26,88,2.922670012163534,EXECUTE,SUCCESS,52,0,0.0
2,26,90,2.0,EXECUTE,CRASH,148,0,0.0
3,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
3,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
3,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
3,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
3,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
3,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
3,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
3,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
3,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
3,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
3,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
3,12,53,3.12409987036266,EXECUTE,SUCCESS,25,0,0.0
3,13,54,3.120897306865445,EXECUTE,SUCCESS,26,0,0.0
3,14,55,3.117691453623977,EXECUTE,SUCCESS,27,0,0.0
3,15,56,3.1144823004794855,EXECUTE,SUCCESS,28,0,0.0
3,16,57,3.111269837220807,EXECUTE,SUCCESS,29,0,0.0
3,17,65,3.0740852297878773,EXECUTE,SUCCESS,33,0,0.0
3,18,66,3.0626785662227087,EXECUTE,SUCCESS,35,0,0.0
3,19,67,3.0512292604784697,EXECUTE,SUCCESS,37,0,0.0
3,20,71,3.0479501308256323,EXECUTE,SUCCESS,38,0,0.0
3,21,72,3.044667469527664,EXECUTE,SUCCESS,39,0,0.0
3,21,74,2.0,EXECUTE,CRASH,135,0,0.0
4,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
4,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
4,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
4,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
4,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
4,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
4,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
4,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
4,8,49,2.0,EXECUTE,CRASH,111,0,0.0
5,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
5,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
5,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
5,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
5,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
5,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
5,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
5,7,48,2.0,EXECUTE,CRASH,110,0,0.0
6,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
6,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
6,2,37,2.0,EXECUTE,CRASH,98,0,0.0
7,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
7,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
7,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
7,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
7,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
7,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
7,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
7,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
7,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
7,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
7,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
7,12,53,3.12409987036266,EXECUTE,SUCCESS,25,0,0.0
7,13,54,3.120897306865445,EXECUTE,SUCCESS,26,0,0.0
7,14,55,3.117691453623977,EXECUTE,SUCCESS,27,0,0.0
7,15,56,3.1144823004794855,EXECUTE,SUCCESS,28,0,0.0
7,16,57,3.111269837220807,EXECUTE,SUCCESS,29,0,0.0
7,17,65,3.0740852297878773,EXECUTE,SUCCESS,33,0,0.0
7,18,66,3.0626785662227087,EXECUTE,SUCCESS,35,0,0.0
7,19,67,3.0512292604784697,EXECUTE,SUCCESS,37,0,0.0
7,20,71,3.0479501308256323,EXECUTE,SUCCESS,38,0,0.0
7,21,72,3.044667469527664,EXECUTE,SUCCESS,39,0,0.0
7,22,74,3.015294347157502,EXECUTE,SUCCESS,42,0,0.0
7,23,75,2.985632261347668,EXECUTE,SUCCESS,45,0,0.0
7,24,85,2.973886346180699,EXECUTE,SUCCESS,47,0,0.0
7,25,86,2.9529646120466784,EXECUTE,SUCCESS,49,0,0.0
7,26,88,2.922670012163534,EXECUTE,SUCCESS,52,0,0.0
7,27,90,2.9106700259562213,EXECUTE,SUCCESS,54,0,0.0
7,28,91,2.9072323608545623,EXECUTE,SUCCESS,55,0,0.0
7,29,92,2.903790626061044,EXECUTE,SUCCESS,56,0,0.0
7,30,94,2.8729775495120027,EXECUTE,SUCCESS,59,0,0.0
7,31,95,2.86949472904203,EXECUTE,SUCCESS,60,0,0.0
7,32,103,2.866007676193487,EXECUTE,SUCCESS,61,0,0.0
7,33,104,2.8537694370779136,EXECUTE,SUCCESS,63,0,0.0
7,34,110,2.8502631457463696,EXECUTE,SUCCESS,64,0,0.0
7,35,111,2.846752535785292,EXECUTE,SUCCESS,65,0,0.0
7,36,113,2.8344311598625906,EXECUTE,SUCCESS,67,0,0.0
7,37,117,2.83090091666946,EXECUTE,SUCCESS,68,0,0.0
7,38,118,2.8273662656260132,EXECUTE,SUCCESS,69,0,0.0
7,39,120,2.82382719018002,EXECUTE,SUCCESS,70,0,0.0
7,40,125,2.820283673675396,EXECUTE,SUCCESS,71,0,0.0
7,41,127,2.8167356993512875,EXECUTE,SUCCESS,72,0,0.0
7,42,128,2.804282439412975,EXECUTE,SUCCESS,74,0,0.0
7,43,129,2.800714194629646,EXECUTE,SUCCESS,75,0,0.0
7,44,130,2.777768888874664,EXECUTE,SUCCESS,77,0,0.0
7,45,133,2.7741665415039494,EXECUTE,SUCCESS,78,0,0.0
7,46,134,2.74189715343227,EXECUTE,SUCCESS,81,0,0.0
7,47,135,2.7382476148076864,EXECUTE,SUCCESS,82,0,0.0
7,48,137,2.734593205579211,EXECUTE,SUCCESS,83,0,0.0
7,49,139,2.701851217221256,EXECUTE,SUCCESS,86,0,0.0
7,50,140,2.6076809620810564,EXECUTE,SUCCESS,93,0,0.0
7,51,141,2.5942243542145667,EXECUTE,SUCCESS,95,0,0.0
7,52,142,2.5491174943497574,EXECUTE,SUCCESS,98,0,0.0
7,53,143,2.5451915448547258,EXECUTE,SUCCESS,99,0,0.0
7,54,144,2.434748446965309,EXECUTE,SUCCESS,107,0,0.0
7,55,145,2.4306377763870914,EXECUTE,SUCCESS,108,0,0.0
7,56,150,2.3937418407171616,EXECUTE,SUCCESS,111,0,0.0
7,57,151,2.3790754506740606,EXECUTE,SUCCESS,113,0,0.0
7,58,152,2.37486841740758,EXECUTE,SUCCESS,114,0,0.0
7,59,153,2.3370922104187466,EXECUTE,SUCCESS,117,0,0.0
7,60,155,2.3095454098155295,EXECUTE,SUCCESS,119,0,0.0
7,61,158,2.294340863951994,EXECUTE,SUCCESS,121,0,0.0
7,62,159,2.2552161758909017,EXECUTE,SUCCESS,124,0,0.0
7,63,160,2.2507776433934965,EXECUTE,SUCCESS,125,0,0.0
7,63,165,2.0,EXECUTE,CRASH,221,0,0.0
8,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
8,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
8,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
8,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
8,4,40,2.0,EXECUTE,CRASH,101,0,0.0
9,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
9,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
9,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
9,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
9,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
9,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
9,6,45,2.0,EXECUTE,CRASH,108,0,0.0
10,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
10,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
10,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
10,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
10,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
10,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
10,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
10,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
10,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
10,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
10,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
10,12,53,3.12409987036266,EXECUTE,SUCCESS,25,0,0.0
10,13,54,3.120897306865445,EXECUTE,SUCCESS,26,0,0.0
10,14,55,3.117691453623977,EXECUTE,SUCCESS,27,0,0.0
10,15,56,3.1144823004794855,EXECUTE,SUCCESS,28,0,0.0
10,16,57,3.111269837220807,EXECUTE,SUCCESS,29,0,0.0
10,17,65,3.0740852297878773,EXECUTE,SUCCESS,33,0,0.0
10,18,66,3.0626785662227087,EXECUTE,SUCCESS,35,0,0.0
10,19,67,3.0512292604784697,EXECUTE,SUCCESS,37,0,0.0
10,20,71,3.0479501308256323,EXECUTE,SUCCESS,38,0,0.0
10,21,72,3.044667469527664,EXECUTE,SUCCESS,39,0,0.0
10,22,74,3.015294347157502,EXECUTE,SUCCESS,42,0,0.0
10,23,75,2.985632261347668,EXECUTE,SUCCESS,45,0,0.0
